code,name,fund_type,estab_date,endnav_float,fund_company,规模(亿)
011426,广发优势成长股票C,股票型,2021-02-09,1947340385.71,广发基金,19.47
010488,鹏华优选成长混合A,混合型-偏股,2020-12-16,1945385897.9,鹏华基金,19.45
001300,大成睿景灵活配置混合A,混合型-灵活,2015-05-26,1944188356.53,大成基金,19.44
160311,华夏蓝筹混合(LOF)A,混合型-灵活,2007-04-24,1944140843.05,华夏基金,19.44
008507,交银内核驱动混合,混合型-偏股,2020-01-13,1938660071.5,交银施罗德基金,19.39
007280,摩根日本精选股票(QDII)A,QDII-普通股票,2019-07-31,1937536025.56,摩根基金(中国),19.38
001158,工银新材料新能源股票,股票型,2015-04-28,1937084647.7,工银瑞信基金,19.37
159905,红利ETF工银,指数型-股票,2010-11-05,1936995282.62,工银瑞信基金,19.37
161706,招商优质成长混合(LOF),混合型-偏股,2005-11-17,1935124051.3,招商基金,19.35
014002,浦银安盛全球智能科技(QDII)C,QDII-普通股票,2021-11-03,1933605682.29,浦银安盛基金,19.34
005052,摩根标普港股通低波红利指数C,指数型-股票,2017-12-04,1932657945.35,摩根基金(中国),19.33
161026,富国中证国有企业改革指数(LOF)A,指数型-股票,2014-12-17,1932438003.22,富国基金,19.32
019024,易方达信息行业精选股票C,股票型,2023-11-15,1926284998.07,易方达基金,19.26
001679,前海开源中国稀缺资产混合A,混合型-灵活,2015-09-10,1926037558.81,前海开源基金,19.26
513870,纳指ETF富国,指数型-海外股票,2023-10-25,1925574798.21,富国基金,19.26
016582,嘉实上海金ETF发起联接C,指数型-其他,2023-03-02,1922009814.88,嘉实基金,19.22
040025,华安科技动力混合A,混合型-偏股,2011-12-20,1916000972.76,华安基金,19.16
202023,南方优选成长混合A,混合型-灵活,2011-01-30,1913492155.14,南方基金,19.13
001556,天弘中证500指数增强A,指数型-股票,2015-06-30,1913179794.83,天弘基金,19.13
013180,广发国证新能源车电池ETF联接C,指数型-股票,2021-08-16,1912589775.21,广发基金,19.13
159357,A500ETF博时,指数型-股票,2024-11-21,1910561022.97,博时基金,19.11
019318,汇添富国证2000指数增强A,指数型-股票,2023-11-07,1907191398.91,汇添富基金,19.07
159222,自由现金流ETF易方达,指数型-股票,2025-04-09,1906486334.86,易方达基金,19.06
011932,工银战略远见混合A,混合型-偏股,2021-04-26,1897467075.22,工银瑞信基金,18.97
001694,华安沪港深外延增长灵活配置混合A,混合型-灵活,2016-03-09,1897445369.84,华安基金,18.97
008086,华夏中证5G通信主题ETF联接A,指数型-股票,2019-12-10,1897377363.04,华夏基金,18.97
010864,泓德卓远混合A,混合型-偏股,2020-12-22,1896275391.49,泓德基金,18.96
019571,诺安优化配置混合C,混合型-偏股,2023-09-27,1893314889.67,诺安基金,18.93
159876,有色ETF华宝,指数型-股票,2021-03-12,1890874591.79,华宝基金,18.91
007818,国泰中证全指通信设备ETF联接C,指数型-股票,2019-09-03,1889488856.71,国泰基金,18.89
021953,西部利得新动向混合C,混合型-灵活,2024-08-08,1888698295.56,西部利得基金,18.89
016532,嘉实纳斯达克100ETF发起联接(QDII)A人民币,指数型-海外股票,2022-09-15,1886192469.51,嘉实基金,18.86
016534,嘉实纳斯达克100ETF发起联接(QDII)A美元现汇,指数型-海外股票,2022-09-15,1886192469.51,嘉实基金,18.86
020199,万家双引擎灵活配置混合C,混合型-灵活,2023-12-04,1885550792.42,万家基金,18.86
515680,央企创新ETF嘉实,指数型-股票,2019-09-20,1884437528.58,嘉实基金,18.84
008515,国富基本面优选混合A,混合型-偏股,2020-02-13,1882102466.26,国海富兰克林基金,18.82
159561,德国ETF嘉实,指数型-海外股票,2024-04-03,1879217714.44,嘉实基金,18.79
018231,易方达全球优质企业混合(QDII)A(美元现汇份额),QDII-混合偏股,2023-10-31,1878858112.96,易方达基金,18.79
018229,易方达全球优质企业混合(QDII)A(人民币份额),QDII-混合偏股,2023-10-31,1878858112.96,易方达基金,18.79
001052,华夏中证500ETF联接A,指数型-股票,2015-05-05,1878214537.02,华夏基金,18.78
166019,中欧价值智选混合A,混合型-灵活,2013-05-14,1877154107.51,中欧基金,18.77
020137,平安医疗健康混合C,混合型-偏股,2023-11-28,1876790964.18,平安基金,18.77
159875,新能源ETF嘉实,指数型-股票,2021-08-09,1876137188.53,嘉实基金,18.76
159812,黄金ETF前海开源,指数型-其他,2020-04-29,1870654500.47,前海开源基金,18.71
561160,电池ETF富国,指数型-股票,2022-06-30,1870497577.12,富国基金,18.7
006408,汇添富消费升级混合A,混合型-偏股,2018-12-21,1867315639.45,汇添富基金,18.67
005443,国金量化多策略A,混合型-灵活,2018-02-01,1865852240.58,国金基金,18.66
515700,新能源车ETF平安,指数型-股票,2019-12-31,1862363795.4,平安基金,18.62
017612,宏利复兴混合C,混合型-灵活,2023-02-21,1861487735.46,宏利基金,18.61
015453,中欧中证500指数增强A,指数型-股票,2022-05-06,1860338021.01,中欧基金,18.6
517380,创新药ETF天弘,指数型-股票,2021-07-27,1856868458.07,天弘基金,18.57
004698,博时军工主题股票A,股票型,2017-07-04,1853430048.02,博时基金,18.53
001412,德邦鑫星价值灵活配置混合A,混合型-灵活,2015-06-19,1852842605.71,德邦基金,18.53
050001,博时价值增长混合,混合型-偏股,2002-10-09,1852579892.79,博时基金,18.53
018998,景顺长城研究精选股票C,股票型,2023-08-03,1849329064.37,景顺长城基金,18.49
288001,华夏经典混合,混合型-偏股,2004-03-15,1848641602.19,华夏基金,18.49
070011,嘉实策略混合,混合型-灵活,2006-12-12,1844459539.97,嘉实基金,18.44
010699,东方红创新趋势混合,混合型-偏股,2021-03-15,1842654242.03,东方红资产管理,18.43
159820,中证500ETF天弘,指数型-股票,2020-08-07,1842078908.05,天弘基金,18.42
516970,基建ETF广发,指数型-股票,2021-06-23,1841802878.87,广发基金,18.42
016049,华商甄选回报混合C,混合型-偏股,2022-07-07,1841514785.78,华商基金,18.42
008131,景顺长城竞争优势混合,混合型-偏股,2020-08-06,1837619826.94,景顺长城基金,18.38
000970,东方红睿元混合,混合型-灵活,2015-01-21,1837396432.44,东方红资产管理,18.37
506002,易方达科创板两年定开混合,混合型-偏股,2020-07-28,1831438340.27,易方达基金,18.31
001515,平安新鑫先锋C,混合型-灵活,2015-06-16,1828321356.39,平安基金,18.28
001990,中欧数据挖掘多因子混合A,混合型-灵活,2016-01-13,1824190041.25,中欧基金,18.24
070010,嘉实主题混合,混合型-灵活,2006-07-21,1822893535.97,嘉实基金,18.23
007549,中泰开阳价值优选混合A,混合型-灵活,2019-09-06,1817004530.71,中泰证券(上海)资管,18.17
009264,泓德瑞兴三年持有期混合,混合型-偏股,2020-07-14,1815509649.22,泓德基金,18.16
022287,长城医药产业精选混合发起式C,混合型-偏股,2024-10-22,1814466271.87,长城基金,18.14
515600,央企创新ETF广发,指数型-股票,2019-09-20,1811736023.95,广发基金,18.12
340006,兴全全球视野股票,股票型,2006-09-20,1809462333.04,兴证全球基金,18.09
000031,华夏复兴混合A,混合型-偏股,2007-09-10,1804879405.62,华夏基金,18.05
510720,红利国企ETF国泰,指数型-股票,2024-04-30,1804078574.13,国泰基金,18.04
016491,华安事件驱动量化混合C,混合型-灵活,2023-03-20,1803915127.94,华安基金,18.04
022467,国泰海通中证A500指数增强A,指数型-股票,2024-12-17,1803518370.2,国泰海通资管,18.04
008142,工银黄金ETF联接A,指数型-其他,2020-05-21,1802888667.62,工银瑞信基金,18.03
460300,华泰柏瑞沪深300ETF联接A,指数型-股票,2012-05-29,1802875594.6,华泰柏瑞基金,18.03
159834,金ETF南方,指数型-其他,2022-03-03,1801823340.44,南方基金,18.02
007689,国投瑞银新能源混合A,混合型-偏股,2019-11-18,1801727042.46,国投瑞银基金,18.02
202001,南方稳健成长混合,混合型-偏股,2001-09-28,1801193714.94,南方基金,18.01
070012,嘉实海外中国股票混合,QDII-混合偏股,2007-10-12,1797315185.3,嘉实基金,17.97
159595,中证A50ETF大成,指数型-股票,2024-03-06,1794320328.98,大成基金,17.94
159673,沪深300ETF鹏华,指数型-股票,2023-06-21,1792106676.32,鹏华基金,17.92
450002,国富弹性市值混合A,混合型-偏股,2006-06-14,1791101963.46,国海富兰克林基金,17.91
159687,亚太精选ETF南方,指数型-海外股票,2022-12-16,1789788394.37,南方基金,17.9
003625,创金合信资源股票发起式C,股票型,2016-11-02,1785900001.53,创金合信基金,17.86
159362,A500ETF工银,指数型-股票,2024-11-19,1781259600.14,工银瑞信基金,17.81
513520,日经ETF华夏,指数型-海外股票,2019-06-12,1778240125.23,华夏基金,17.78
516820,医疗创新ETF平安,指数型-股票,2021-06-09,1769789376.12,平安基金,17.7
012804,广发恒生科技ETF联接(QDII)A,指数型-海外股票,2021-08-11,1769629070.1,广发基金,17.7
016186,广发电力ETF联接C,指数型-股票,2022-07-19,1767727311.56,广发基金,17.68
011058,景顺长城成长龙头一年持有混合A,混合型-偏股,2021-02-05,1767147947.93,景顺长城基金,17.67
519183,万家双引擎灵活配置混合A,混合型-灵活,2008-06-27,1766692744.13,万家基金,17.67
000452,南方医药保健灵活配置混合A,混合型-灵活,2014-01-23,1766562963.35,南方基金,17.67
014225,大成聚优成长混合C,混合型-偏股,2022-01-19,1765426964.82,大成基金,17.65
001508,富国新动力灵活配置混合A,混合型-灵活,2015-08-04,1764675128.57,富国基金,17.65
160212,国泰估值优势混合(LOF)A,混合型-偏股,2010-02-10,1763074130.87,国泰基金,17.63
501205,鹏华创新未来混合(LOF)C,混合型-偏股,2020-09-30,1761934642.64,鹏华基金,17.62
011328,景顺长城新能源产业股票A,股票型,2021-02-22,1761665250.69,景顺长城基金,17.62
290008,泰信发展主题混合,混合型-偏股,2010-12-15,1761397043.47,泰信基金,17.61
012769,华夏中证动漫游戏ETF发起式联接C,指数型-股票,2021-08-31,1759062946.12,华夏基金,17.59
012301,易方达核心智造混合,混合型-偏股,2021-09-28,1758450811.3,易方达基金,17.58
012820,汇添富价值领先混合,混合型-偏股,2021-08-17,1758107337.89,汇添富基金,17.58
501029,华宝标普中国A股红利机会ETF联接A(LOF),指数型-股票,2017-01-18,1757474385.2,华宝基金,17.57
020256,中欧中证机器人指数发起C,指数型-股票,2024-01-17,1756074485.97,中欧基金,17.56
000850,汇丰晋信双核策略混合C,混合型-灵活,2014-11-26,1755057314.09,汇丰晋信基金,17.55
014198,华夏智胜先锋股票C,股票型,2021-12-15,1753154802.81,华夏基金,17.53
009861,鹏华新兴成长混合A,混合型-偏股,2020-07-17,1752608910.12,鹏华基金,17.53
022368,永赢睿恒混合C,混合型-偏股,2024-12-10,1751232094.69,永赢基金,17.51
018133,博时中证有色金属矿业主题指数C,指数型-股票,2023-05-16,1750857387.31,博时基金,17.51
159309,油气ETF汇添富,指数型-股票,2024-05-31,1748440403.16,汇添富基金,17.48
008657,景顺长城科技创新混合A,混合型-偏股,2020-03-18,1747717088.62,景顺长城基金,17.48
011122,汇添富ESG可持续成长股票A,股票型,2021-06-10,1747311537.05,汇添富基金,17.47
022485,国金中证A500指数增强A,指数型-股票,2024-11-18,1746920858.2,国金基金,17.47
007028,易方达中证500ETF联接发起式A,指数型-股票,2019-03-20,1742863443.68,易方达基金,17.43
024020,华商创新成长混合发起式C,混合型-灵活,2025-04-18,1740764693.18,华商基金,17.41
377020,摩根内需动力混合A,混合型-偏股,2007-04-13,1740745529.8,摩根基金(中国),17.41
159502,标普生物科技ETF嘉实,指数型-海外股票,2023-12-26,1736807535.75,嘉实基金,17.37
270007,广发大盘成长混合,混合型-灵活,2007-06-13,1733640987.68,广发基金,17.34
002179,华安事件驱动量化混合A,混合型-灵活,2016-12-14,1733351615.94,华安基金,17.33
517330,长江保护ETF易方达,指数型-股票,2021-11-26,1731237282.1,易方达基金,17.31
008764,天弘越南市场股票发起(QDII)C,QDII-普通股票,2020-01-20,1729934696.03,天弘基金,17.3
004075,交银医药创新股票A,股票型,2017-03-23,1728248041.37,交银施罗德基金,17.28
020989,南方恒生科技ETF发起联接(QDII)C,指数型-海外股票,2024-05-21,1727833083.24,南方基金,17.28
517300,沪港深300ETF国寿,指数型-股票,2021-02-04,1725777107.59,国寿安保基金,17.26
040007,华安中小盘成长混合,混合型-偏股,2007-04-10,1725165368.95,华安基金,17.25
012839,东方红智华三年持有混合A,混合型-偏股,2021-08-18,1723201738.88,东方红资产管理,17.23
010977,华夏鸿阳6个月持有期混合A,混合型-偏股,2021-06-01,1719437943.6,华夏基金,17.19
001553,天弘中证证券保险C,指数型-股票,2015-06-30,1718733013.37,天弘基金,17.19
180010,银华优质增长混合,混合型-偏股,2006-06-09,1716671362.75,银华基金,17.17
513800,日本东证指数ETF南方,指数型-海外股票,2019-06-12,1715856664.7,南方基金,17.16
021894,易方达半导体设备ETF联接C,指数型-股票,2024-11-26,1714465372.36,易方达基金,17.14
019828,鹏华国证石油天然气ETF联接C,指数型-股票,2024-05-07,1712008066.15,鹏华基金,17.12
519671,银河沪深300价值指数A,指数型-股票,2009-12-28,1710501895.12,银河基金,17.11
012608,信澳领先智选混合,混合型-偏股,2021-06-30,1709994634.74,信达澳亚基金,17.1
517160,长江保护ETF南方,指数型-股票,2021-11-26,1707257795.97,南方基金,17.07
009777,中欧阿尔法混合C,混合型-偏股,2020-08-20,1706309727.49,中欧基金,17.06
161728,招商瑞智优选混合(LOF),混合型-灵活,2018-07-05,1703841044.44,招商基金,17.04
003032,平安医疗健康混合A,混合型-偏股,2017-11-24,1703137083.2,平安基金,17.03
022456,招商中证A500ETF发起式联接C,指数型-股票,2024-11-05,1703005015.22,招商基金,17.03
000541,华商创新成长混合发起式A,混合型-灵活,2014-03-18,1700655825.99,华商基金,17.01
159601,A50ETF华夏,指数型-股票,2021-11-01,1699369506.73,华夏基金,16.99
167002,平安鼎越混合(LOF),混合型-灵活,2016-09-20,1699033522.07,平安基金,16.99
017900,鹏华医药科技股票C,股票型,2023-02-17,1698403724.04,鹏华基金,16.98
288002,华夏收入混合,混合型-偏股,2005-11-17,1697178009.45,华夏基金,16.97
050004,博时精选混合A,混合型-偏股,2004-06-22,1696100610.33,博时基金,16.96
024240,华夏智胜优选混合发起式D,混合型-偏股,2025-05-15,1694609954.76,华夏基金,16.95
159381,创业板人工智能ETF华夏,指数型-股票,2025-03-14,1691543700.49,华夏基金,16.92
009994,嘉实创新先锋混合A,混合型-偏股,2020-10-20,1689609030.61,嘉实基金,16.9
009664,汇添富医疗积极成长一年持有混合A,混合型-偏股,2020-08-21,1687435391.49,汇添富基金,16.87
013304,易方达中证科创创业50联接A,指数型-股票,2021-08-24,1685659367.64,易方达基金,16.86
510150,消费ETF招商,指数型-股票,2010-12-08,1682725576.98,招商基金,16.83
513850,美国50ETF易方达,指数型-海外股票,2023-11-06,1681647610.68,易方达基金,16.82
320005,诺安价值增长混合A,混合型-偏股,2006-11-21,1678021710.89,诺安基金,16.78
163804,中银收益混合A,混合型-灵活,2006-10-11,1675510650.42,中银基金,16.76
020876,中欧景气精选混合A,混合型-偏股,2024-04-23,1674518113.07,中欧基金,16.75
013478,华宝中证金融科技主题ETF发起式联接C,指数型-股票,2021-11-25,1673839557.45,华宝基金,16.74
000893,工银创新动力股票,股票型,2014-12-11,1673671467.04,工银瑞信基金,16.74
019924,华泰柏瑞中证2000指数增强C,指数型-股票,2024-01-12,1672889595.38,华泰柏瑞基金,16.73
011615,工银科创50ETF联接C,指数型-股票,2021-03-05,1672165764.84,工银瑞信基金,16.72
515010,证券ETF华夏,指数型-股票,2019-09-17,1671924452.62,华夏基金,16.72
006529,中欧匠心两年持有期混合A,混合型-偏股,2019-06-11,1670956923.87,中欧基金,16.71
167301,方正富邦中证保险A,指数型-股票,2015-07-31,1668996512.23,方正富邦基金,16.69
